Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
407.60,32.70,30.00,0
408.62,32.60,30.00,0
409.64,32.70,30.00,0
410.67,32.70,30.00,0
411.69,32.60,30.00,0
412.72,32.60,30.00,0
413.74,32.60,30.00,0
414.77,32.60,30.00,0
415.79,32.60,30.00,0
416.81,32.60,30.00,0
417.84,32.60,30.00,0
418.86,32.60,30.00,0
419.89,32.60,30.00,0
420.91,32.51,30.00,0
421.93,32.60,30.00,0
422.96,32.51,30.00,0
423.98,32.60,30.00,0
425.01,32.51,30.00,0
426.03,32.51,30.00,0
427.05,32.51,30.00,0
428.08,32.51,30.00,0
429.10,32.51,30.00,0
430.13,32.51,30.00,0
431.15,32.51,30.00,0
432.17,32.51,30.00,0
433.20,32.51,30.00,0
434.22,32.51,30.00,0
435.25,32.51,30.00,0
436.27,32.41,30.00,0
437.30,32.41,30.00,0
438.32,32.41,30.00,0
439.34,32.41,30.00,0
440.37,32.41,30.00,0
441.39,32.41,30.00,0
442.42,32.41,30.00,0
443.44,32.41,30.00,0
444.46,32.41,30.00,0
445.49,32.41,30.00,0
446.51,32.41,30.00,0
447.54,32.41,30.00,0
448.56,32.41,30.00,0
449.58,32.32,30.00,0
450.61,32.32,30.00,0
451.63,32.32,30.00,0
452.66,32.32,30.00,0
453.68,32.32,30.00,0
454.70,32.32,30.00,0
455.73,32.32,30.00,0
456.75,32.32,30.00,0
457.78,32.32,30.00,0
458.80,32.32,30.00,0
459.83,32.32,30.00,0
460.85,32.32,30.00,0
461.87,32.32,30.00,0
462.90,32.32,30.00,0
463.92,32.22,30.00,0
464.95,32.22,30.00,0
465.97,32.22,30.00,0
466.99,32.22,30.00,0
468.02,32.22,30.00,0
469.04,32.22,30.00,0
470.07,32.22,30.00,0
471.09,32.22,30.00,0
472.11,32.22,30.00,0
473.14,32.22,30.00,0
474.16,32.22,30.00,0
475.19,32.22,30.00,0
476.21,32.13,30.00,0
477.23,32.13,30.00,0
478.26,32.13,30.00,0
479.28,32.13,30.00,0
480.31,32.13,30.00,0
481.33,32.13,30.00,0
482.36,32.13,30.00,0
483.38,32.13,30.00,0
484.40,32.13,30.00,0
485.43,32.13,30.00,0
486.45,32.13,30.00,0
487.48,32.03,30.00,0
488.50,32.13,30.00,0
489.52,32.03,30.00,0
490.55,32.03,30.00,0
491.57,32.03,30.00,0
492.60,32.03,30.00,0
493.62,32.03,30.00,0
494.64,32.03,30.00,0
495.67,32.03,30.00,0
496.69,32.03,30.00,0
497.72,32.03,30.00,0
498.74,32.03,30.00,0
499.76,32.03,30.00,0
500.79,32.03,30.00,0
501.81,32.03,30.00,0
502.84,32.03,30.00,0
503.86,31.94,30.00,0
504.88,31.94,30.00,0
505.91,31.94,30.00,0
506.93,31.94,30.00,0
507.96,31.94,30.00,0
508.98,31.94,30.00,0
510.00,31.94,30.00,0
511.03,31.94,30.00,0
512.05,31.94,30.00,0
513.08,31.94,30.00,0
514.10,31.94,30.00,0
515.12,31.94,30.00,0
516.15,31.94,30.00,0
517.17,31.85,30.00,0
518.20,31.85,30.00,0
519.22,31.85,30.00,0
520.24,31.85,30.00,0
521.27,31.85,30.00,0
522.29,31.85,30.00,0
523.32,31.85,30.00,0
524.34,31.85,30.00,0
525.36,31.85,30.00,0
526.39,31.85,30.00,0
527.41,31.85,30.00,0
528.44,31.85,30.00,0
529.46,31.85,30.00,0
530.48,31.85,30.00,0
531.51,31.85,30.00,0
532.53,31.75,30.00,0
533.56,31.75,30.00,0
534.58,31.75,30.00,0
535.60,31.75,30.00,0
536.63,31.75,30.00,0
537.65,31.75,30.00,0
538.68,31.75,30.00,0
539.70,31.75,30.00,0
540.72,31.75,30.00,0
541.75,31.75,30.00,0
542.77,31.75,30.00,0
543.80,31.75,30.00,0
544.82,31.75,30.00,0
545.85,31.66,30.00,0
546.87,31.66,30.00,0
547.89,31.75,30.00,0
548.92,31.66,30.00,0
549.94,31.66,30.00,0
550.97,31.66,30.00,0
551.99,31.66,30.00,0
553.01,31.66,30.00,0
554.04,31.66,30.00,0
555.06,31.66,30.00,0
556.09,31.66,30.00,0
557.11,31.66,30.00,0
558.14,31.66,30.00,0
559.16,31.66,30.00,0
560.18,31.66,30.00,0
561.21,31.66,30.00,0
562.23,31.66,30.00,0
563.26,31.56,30.00,0
564.28,31.56,30.00,0
565.30,31.56,30.00,0
566.33,31.56,30.00,0
567.35,31.56,30.00,0
568.38,31.56,30.00,0
569.40,31.56,30.00,0
570.42,31.56,30.00,0
571.45,31.56,30.00,0
572.47,31.56,30.00,0
573.50,31.56,30.00,0
574.52,31.47,30.00,0
575.54,31.56,30.00,0
576.57,31.47,30.00,0
577.59,31.56,30.00,0
578.62,31.47,30.00,0
579.64,31.47,30.00,0
580.66,31.47,30.00,0
581.69,31.47,30.00,0
582.71,31.47,30.00,0
583.74,31.47,30.00,0
584.76,31.47,30.00,0
585.78,31.47,30.00,0
586.81,31.47,30.00,0
587.83,31.47,30.00,0
588.86,31.47,30.00,0
589.88,31.47,30.00,0
590.91,31.47,30.00,0
591.93,31.47,30.00,0
592.95,31.47,30.00,0
593.98,31.47,30.00,0
595.00,31.38,30.00,0
596.03,31.38,30.00,0
597.05,31.38,30.00,0
598.08,31.38,30.00,0
599.10,31.38,30.00,0
600.12,31.38,30.00,0
601.15,31.38,30.00,0
602.17,31.38,30.00,0
603.20,31.38,30.00,0
604.22,31.38,30.00,0
605.24,31.38,30.00,0
606.27,31.38,30.00,0
607.29,31.38,30.00,0
608.32,31.28,30.00,0
609.34,31.28,30.00,0
610.36,31.28,30.00,0
611.39,31.28,30.00,0
612.41,31.28,30.00,0
613.44,31.28,30.00,0
614.46,31.28,30.00,0
615.48,31.28,30.00,0
