Tempo (s),Temp Atual (C),Temp Desejada (C),PWM
661.65,30.17,30.00,23
662.68,30.17,30.00,23
663.71,30.17,30.00,23
664.73,30.17,30.00,23
665.76,30.17,30.00,23
666.78,30.17,30.00,23
667.81,30.17,30.00,23
668.83,30.17,30.00,23
669.86,30.17,30.00,23
670.89,30.17,30.00,23
671.91,30.17,30.00,23
672.94,30.17,30.00,23
673.96,30.17,30.00,23
674.99,30.17,30.00,23
676.02,30.17,30.00,23
677.04,30.17,30.00,23
678.07,30.17,30.00,23
679.09,30.17,30.00,23
680.12,30.17,30.00,23
681.14,30.17,30.00,23
682.17,30.17,30.00,23
683.20,30.08,30.00,45
684.22,30.17,30.00,23
685.25,30.17,30.00,23
686.27,30.08,30.00,27
687.30,30.17,30.00,5
688.33,30.08,30.00,27
689.35,30.08,30.00,27
690.38,30.08,30.00,27
691.40,30.08,30.00,27
692.43,30.08,30.00,27
693.45,30.08,30.00,27
694.48,30.08,30.00,27
695.51,30.08,30.00,27
696.53,30.17,30.00,5
697.56,30.08,30.00,27
698.58,30.08,30.00,27
699.61,30.08,30.00,27
700.64,30.08,30.00,27
701.66,30.08,30.00,27
702.69,30.08,30.00,27
703.71,30.08,30.00,27
704.74,30.08,30.00,27
705.76,30.08,30.00,27
706.79,30.08,30.00,27
707.82,30.17,30.00,5
708.84,30.08,30.00,27
709.87,30.08,30.00,27
710.89,30.08,30.00,27
711.92,30.08,30.00,27
712.94,30.08,30.00,27
713.97,30.08,30.00,27
715.00,30.08,30.00,27
716.02,30.08,30.00,27
717.05,30.08,30.00,27
718.07,30.08,30.00,8
719.10,30.08,30.00,27
720.12,30.08,30.00,27
721.15,30.08,30.00,27
722.18,30.08,30.00,27
723.20,30.08,30.00,27
724.23,30.08,30.00,27
725.25,30.08,30.00,27
726.28,29.99,30.00,49
727.30,30.08,30.00,27
728.33,30.08,30.00,27
729.36,30.08,30.00,27
730.38,30.08,30.00,27
731.41,30.08,30.00,27
732.43,30.08,30.00,27
733.46,29.99,30.00,48
734.48,30.08,30.00,27
735.51,30.08,30.00,27
736.54,30.08,30.00,27
737.56,29.99,30.00,49
738.59,29.99,30.00,48
739.61,29.99,30.00,48
740.64,29.99,30.00,49
741.66,29.99,30.00,49
742.69,29.99,30.00,30
743.72,29.99,30.00,30
744.74,30.08,30.00,8
745.77,30.08,30.00,8
746.79,29.99,30.00,49
747.82,29.99,30.00,49
748.85,30.08,30.00,8
749.87,29.99,30.00,30
750.90,29.99,30.00,30
751.92,29.99,30.00,30
752.95,29.99,30.00,30
753.98,29.99,30.00,30
755.00,29.99,30.00,30
756.03,29.99,30.00,49
757.05,29.99,30.00,30
758.08,29.99,30.00,30
759.10,29.99,30.00,30
760.13,29.99,30.00,30
761.16,29.99,30.00,30
762.18,29.99,30.00,30
763.21,29.99,30.00,30
764.23,29.99,30.00,30
765.26,29.99,30.00,30
766.28,29.99,30.00,30
767.31,29.99,30.00,30
768.34,29.99,30.00,30
769.36,29.99,30.00,30
770.39,29.99,30.00,30
771.41,29.99,30.00,30
772.44,29.99,30.00,30
773.47,29.99,30.00,30
774.49,29.99,30.00,30
775.52,29.99,30.00,30
776.54,29.99,30.00,30
777.57,29.99,30.00,30
778.59,29.99,30.00,30
779.62,29.99,30.00,30
780.65,29.99,30.00,30
781.67,29.99,30.00,30
782.70,29.99,30.00,30
783.72,29.99,30.00,30
784.75,29.99,30.00,30
785.77,29.99,30.00,30
786.80,29.99,30.00,30
787.83,29.99,30.00,30
788.85,29.99,30.00,30
789.88,29.99,30.00,30
790.90,29.99,30.00,30
791.93,29.99,30.00,30
792.95,29.99,30.00,30
793.98,29.99,30.00,30
795.01,29.99,30.00,30
796.03,29.99,30.00,30
797.06,29.99,30.00,30
798.08,29.99,30.00,30
799.11,29.99,30.00,30
800.14,29.99,30.00,30
801.16,29.99,30.00,30
802.19,29.99,30.00,30
803.21,29.99,30.00,30
804.24,30.08,30.00,8
805.26,29.99,30.00,30
806.29,29.89,30.00,52
807.32,29.99,30.00,30
808.34,29.99,30.00,30
809.37,29.99,30.00,30
810.39,29.99,30.00,30
811.42,29.99,30.00,30
812.45,29.89,30.00,52
813.47,29.99,30.00,30
814.50,29.99,30.00,12
815.52,29.99,30.00,30
816.55,29.99,30.00,12
817.57,29.99,30.00,12
818.60,29.89,30.00,34
819.63,29.99,30.00,30
820.65,29.99,30.00,30
821.68,29.99,30.00,30
822.70,29.89,30.00,34
823.73,29.99,30.00,30
824.76,29.89,30.00,34
825.78,29.89,30.00,34
826.81,29.89,30.00,34
827.83,29.89,30.00,52
828.86,29.89,30.00,34
829.89,29.99,30.00,12
830.91,29.99,30.00,12
831.94,29.89,30.00,52
832.96,29.89,30.00,34
833.99,29.89,30.00,34
835.01,29.89,30.00,34
836.04,29.89,30.00,52
837.07,29.89,30.00,34
838.09,29.89,30.00,34
839.12,29.99,30.00,12
840.14,29.99,30.00,12
841.17,29.89,30.00,34
842.20,29.99,30.00,12
843.22,29.89,30.00,34
844.25,29.89,30.00,34
845.27,29.89,30.00,52
846.30,29.89,30.00,34
847.33,29.99,30.00,12
848.35,29.99,30.00,12
849.38,29.89,30.00,34
850.40,29.89,30.00,34
851.43,29.89,30.00,34
852.45,29.89,30.00,53
853.48,29.89,30.00,52
854.51,29.89,30.00,34
855.53,29.99,30.00,12
856.56,29.89,30.00,34
857.58,29.89,30.00,34
858.61,29.89,30.00,34
859.63,29.99,30.00,12
860.66,29.89,30.00,34
861.69,29.99,30.00,12
862.71,29.89,30.00,34
863.74,29.89,30.00,34
864.76,29.89,30.00,34
865.79,29.89,30.00,34
866.82,29.89,30.00,34
867.84,29.89,30.00,34
868.87,29.89,30.00,34
869.89,29.89,30.00,34
870.92,29.89,30.00,34
871.94,29.89,30.00,34
872.97,29.89,30.00,34
874.00,29.89,30.00,34
875.02,29.89,30.00,34
876.05,29.89,30.00,34
877.07,29.89,30.00,34
878.10,29.89,30.00,34
879.12,29.89,30.00,34
880.15,29.89,30.00,34
881.17,29.89,30.00,34
882.20,29.89,30.00,34
883.23,29.89,30.00,34
884.25,29.89,30.00,34
885.28,29.89,30.00,34
886.30,29.89,30.00,34
887.33,29.89,30.00,34
888.35,29.89,30.00,53
889.38,29.89,30.00,34
890.41,29.99,30.00,12
891.43,29.89,30.00,34
892.46,29.89,30.00,34
893.48,29.89,30.00,34
894.51,29.89,30.00,34
895.54,29.89,30.00,34
896.56,29.89,30.00,34
897.59,29.89,30.00,34
